,poa_global,poa_diffuse,ghi,ghi_c,temp_air,wind_speed,rain_fall
2019-10-13 20:30:00+00:00,0.0,0.0,0.0,0.0,293.72,5.5,0.000625
2019-10-13 20:45:00+00:00,0.0,0.0,0.0,0.0,293.45,5.5600000000000005,0.0005700000000000001
2019-10-13 21:00:00+00:00,0.0,0.0,0.0,0.0,293.23,5.54,0.000437
2019-10-13 21:15:00+00:00,0.0,0.0,0.0,0.0,293.0,5.52,0.00030399999999999996
2019-10-13 21:30:00+00:00,0.0,0.0,0.0,0.0,292.78,5.5,0.00017099999999999998
2019-10-13 21:45:00+00:00,0.0,0.0,0.0,0.0,292.61,5.44,9.300000000000001e-05
2019-10-13 22:00:00+00:00,0.0,0.0,0.0,0.0,292.48,5.34,7.2e-05
2019-10-13 22:15:00+00:00,0.0,0.0,0.0,0.0,292.35,5.25,5e-05
2019-10-13 22:30:00+00:00,0.0,0.0,0.0,0.0,292.23,5.17,2.8e-05
2019-10-13 22:45:00+00:00,0.0,0.0,0.0,0.0,292.1,5.08,1.6000000000000003e-05
2019-10-13 23:00:00+00:00,0.0,0.0,0.0,0.0,291.98,5.0,1.3000000000000001e-05
2019-10-13 23:15:00+00:00,0.0,0.0,0.0,0.0,291.86,4.91,1e-05
2019-10-13 23:30:00+00:00,0.0,0.0,0.0,0.0,291.74,4.83,7e-06
2019-10-13 23:45:00+00:00,0.0,0.0,0.0,0.0,291.62,4.78,4.9999999999999996e-06
2019-10-14 00:00:00+00:00,0.0,0.0,0.0,0.0,291.5,4.76,4.9999999999999996e-06
2019-10-14 00:15:00+00:00,0.0,0.0,0.0,0.0,291.39,4.74,4.9999999999999996e-06
2019-10-14 00:30:00+00:00,0.0,0.0,0.0,0.0,291.27,4.72,4.9999999999999996e-06
2019-10-14 00:45:00+00:00,0.0,0.0,0.0,0.0,291.22,4.73,4.9999999999999996e-06
2019-10-14 01:00:00+00:00,0.0,0.0,0.0,0.0,291.22,4.76,4e-06
2019-10-14 01:15:00+00:00,0.0,0.0,0.0,0.0,291.23,4.79,4e-06
2019-10-14 01:30:00+00:00,0.0,0.0,0.0,0.0,291.23,4.82,4e-06
2019-10-14 01:45:00+00:00,0.0,0.0,0.0,0.0,291.22,4.86,4e-06
2019-10-14 02:00:00+00:00,0.0,0.0,0.0,0.0,291.19,4.89,3e-06
2019-10-14 02:15:00+00:00,0.0,0.0,0.0,0.0,291.15,4.92,3e-06
2019-10-14 02:30:00+00:00,0.0,0.0,0.0,0.0,291.12,4.96,2e-06
2019-10-14 02:45:00+00:00,0.0,0.0,0.0,0.0,291.08,5.0,2e-06
2019-10-14 03:00:00+00:00,0.0,0.0,0.0,0.0,291.04,5.04,2e-06
2019-10-14 03:15:00+00:00,0.0,0.0,0.0,0.0,290.99,5.09,1e-06
2019-10-14 03:30:00+00:00,0.0,0.0,0.0,0.0,290.95,5.14,1e-06
2019-10-14 03:45:00+00:00,0.0,0.0,0.0,0.0,290.88,5.21,4.3e-05
2019-10-14 04:00:00+00:00,0.0,0.0,0.0,0.0,290.78,5.33,0.000129
2019-10-14 04:15:00+00:00,0.0,0.0,0.0,0.0,290.68,5.45,0.000215
2019-10-14 04:30:00+00:00,0.0,0.0,0.0,0.0,290.58,5.58,0.000301
2019-10-14 04:45:00+00:00,0.0,0.0,0.0,0.0,290.49,5.72,0.00042699999999999997
2019-10-14 05:00:00+00:00,0.0,0.0,0.0,0.0,290.39,5.87,0.0005949999999999999
2019-10-14 05:15:00+00:00,0.0,0.0,0.0,0.0,290.3,6.01,0.000763
2019-10-14 05:30:00+00:00,0.0,0.0,0.0,0.0,290.2,6.16,0.00093
2019-10-14 05:45:00+00:00,0.0,0.0,0.0,0.0,290.12,6.26,0.001024
2019-10-14 06:00:00+00:00,0.0,0.0,0.0,0.0,290.05,6.32,0.001044
2019-10-14 06:15:00+00:00,0.0,0.0,0.0,0.0,289.98,6.38,0.001063
2019-10-14 06:30:00+00:00,5.0268,4.9879999999999995,5.254,7.3872,289.91,6.45,0.001083
2019-10-14 06:45:00+00:00,19.0996,18.9468,20.7756,30.01,289.97,6.5,0.0009800000000000002
2019-10-14 07:00:00+00:00,38.06,37.1684,46.3828,61.29,290.16,6.54,0.000754
2019-10-14 07:15:00+00:00,61.9304,53.4896,79.3804,98.4332,290.35,6.58,0.000529
2019-10-14 07:30:00+00:00,93.1588,66.0928,118.6916,139.0532,290.54,6.63,0.00030399999999999996
2019-10-14 07:45:00+00:00,130.7888,76.5832,159.7924,181.3788,290.93,6.66,0.000177
2019-10-14 08:00:00+00:00,147.5236,98.874,165.2272,224.1672,291.51,6.7,0.000149
2019-10-14 08:15:00+00:00,132.0032,109.252,139.1064,266.5528,292.09,6.74,0.000122
2019-10-14 08:30:00+00:00,105.7324,96.378,109.1824,307.9132,292.67,6.78,9.400000000000001e-05
2019-10-14 08:45:00+00:00,104.122,95.9232,106.9796,347.7768,293.29,6.79,9.400000000000001e-05
2019-10-14 09:00:00+00:00,96.3876,89.388,98.752,385.7616,293.96,6.78,0.000122
2019-10-14 09:15:00+00:00,123.1744,112.8688,125.7424,420.3044,294.62,6.79,0.00015099999999999998
2019-10-14 09:30:00+00:00,111.3492,102.8552,113.5436,451.354,295.29,6.82,0.000179
2019-10-14 09:45:00+00:00,112.7484,104.2148,114.7732,479.6412,295.84,6.76,0.00025299999999999997
2019-10-14 10:00:00+00:00,126.0652,116.112,128.0488,504.9832,296.27,6.62,0.000374
2019-10-14 10:15:00+00:00,129.1696,118.8992,131.0024,527.2296,296.69,6.51,0.000495
2019-10-14 10:30:00+00:00,123.0128,113.3816,124.6436,546.274,297.12,6.42,0.000616
2019-10-14 10:45:00+00:00,112.1276,103.4712,113.5316,561.962,297.44,6.36,0.010128999999999999
2019-10-14 11:00:00+00:00,108.7788,100.336,110.0192,574.1988,297.65,6.33,0.029033
2019-10-14 11:15:00+00:00,120.342,110.7424,121.4968,582.9164,297.86,6.32,0.047937
2019-10-14 11:30:00+00:00,115.222,106.0012,116.2152,588.0664,298.07,6.34,0.066841
2019-10-14 11:45:00+00:00,116.8632,107.3776,117.7092,589.6208,298.13,6.32,0.10560399999999999
2019-10-14 12:00:00+00:00,116.8492,107.2424,117.54,587.5716,298.04,6.27,0.16422499999999998
2019-10-14 12:15:00+00:00,107.9416,99.0328,108.48,582.0964,297.94,6.21,0.222846
2019-10-14 12:30:00+00:00,119.6312,109.45,119.9624,573.1724,297.85,6.16,0.28146699999999997
2019-10-14 12:45:00+00:00,115.4152,105.4996,115.588,560.7032,297.72,6.03,0.293303
2019-10-14 13:00:00+00:00,116.4372,106.2164,116.3884,544.7484,297.55,5.84,0.25835199999999997
2019-10-14 13:15:00+00:00,157.5268,141.08,156.0392,525.4036,297.39,5.65,0.223401
2019-10-14 13:30:00+00:00,129.6996,117.28,128.842,502.858,297.22,5.48,0.18845
2019-10-14 13:45:00+00:00,206.8084,170.2972,197.122,477.1888,297.18,5.37,0.154076
2019-10-14 14:00:00+00:00,203.844,168.708,194.1708,448.5492,297.25,5.32,0.120279
2019-10-14 14:15:00+00:00,296.6772,191.8816,254.35,417.144,297.33,5.28,0.086481
2019-10-14 14:30:00+00:00,257.2128,176.9648,224.3392,383.2184,297.4,5.24,0.052683999999999995
2019-10-14 14:45:00+00:00,147.9504,124.4332,140.5836,347.0692,297.4,5.13,0.035033
2019-10-14 15:00:00+00:00,98.1468,86.8344,95.4348,309.0604,297.33,4.95,0.033527999999999995
2019-10-14 15:15:00+00:00,80.8948,71.6824,78.5344,270.4816,297.25,4.77,0.032022999999999996
2019-10-14 15:30:00+00:00,60.754,53.8916,58.8868,231.5632,297.17,4.59,0.030518
2019-10-14 15:45:00+00:00,48.8036,43.084,47.0248,192.1884,296.92,4.34,0.032170000000000004
2019-10-14 16:00:00+00:00,43.212,37.7724,41.192,153.1056,296.5,4.02,0.036976999999999996
2019-10-14 16:15:00+00:00,33.8036,29.2252,31.8184,115.2684,296.08,3.7,0.041783999999999995
2019-10-14 16:30:00+00:00,24.2068,20.5904,22.364,79.8884,295.66,3.39,0.046591999999999995
2019-10-14 16:45:00+00:00,16.0284,13.2196,14.3104,48.4588,295.21,3.14,0.054805
2019-10-14 17:00:00+00:00,9.7904,7.4475999999999996,8.0548,22.6808,294.71,2.95,0.066422
2019-10-14 17:15:00+00:00,1.4568,1.2032,1.2828,4.388,294.21,2.76,0.07804000000000001
2019-10-14 17:30:00+00:00,0.0,0.0,0.0,0.0,293.72,2.5700000000000003,0.089658
2019-10-14 17:45:00+00:00,0.0,0.0,0.0,0.0,293.32,2.31,0.098455
2019-10-14 18:00:00+00:00,0.0,0.0,0.0,0.0,293.0,1.99,0.104431
2019-10-14 18:15:00+00:00,0.0,0.0,0.0,0.0,292.69,1.7000000000000002,0.11040799999999999
2019-10-14 18:30:00+00:00,0.0,0.0,0.0,0.0,292.38,1.46,0.116384
2019-10-14 18:45:00+00:00,0.0,0.0,0.0,0.0,292.08,1.32,0.117522
2019-10-14 19:00:00+00:00,0.0,0.0,0.0,0.0,291.79,1.35,0.11382199999999999
2019-10-14 19:15:00+00:00,0.0,0.0,0.0,0.0,291.49,1.55,0.110123
2019-10-14 19:30:00+00:00,0.0,0.0,0.0,0.0,291.2,1.88,0.10642299999999999
2019-10-14 19:45:00+00:00,0.0,0.0,0.0,0.0,290.87,2.32,0.10474599999999999
2019-10-14 20:00:00+00:00,0.0,0.0,0.0,0.0,290.51,2.85,0.10509199999999999
2019-10-14 20:15:00+00:00,0.0,0.0,0.0,0.0,290.15,3.4,0.10543899999999999
2019-10-14 20:30:00+00:00,0.0,0.0,0.0,0.0,289.79,3.9699999999999998,0.10578499999999999
2019-10-14 20:45:00+00:00,0.0,0.0,0.0,0.0,289.41,4.44,0.112331
2019-10-14 21:00:00+00:00,0.0,0.0,0.0,0.0,289.0,4.8,0.125077
2019-10-14 21:15:00+00:00,0.0,0.0,0.0,0.0,288.59,5.16,0.137823
2019-10-14 21:30:00+00:00,0.0,0.0,0.0,0.0,288.19,5.52,0.15056899999999998
2019-10-14 21:45:00+00:00,0.0,0.0,0.0,0.0,287.8,5.76,0.165989
2019-10-14 22:00:00+00:00,0.0,0.0,0.0,0.0,287.43,5.88,0.184083
2019-10-14 22:15:00+00:00,0.0,0.0,0.0,0.0,287.06,6.0,0.202176
2019-10-14 22:30:00+00:00,0.0,0.0,0.0,0.0,286.7,6.11,0.22027000000000002
2019-10-14 22:45:00+00:00,0.0,0.0,0.0,0.0,286.41,6.07,0.217974
2019-10-14 23:00:00+00:00,0.0,0.0,0.0,0.0,286.19,5.85,0.195288
2019-10-14 23:15:00+00:00,0.0,0.0,0.0,0.0,285.98,5.65,0.17260299999999998
2019-10-14 23:30:00+00:00,0.0,0.0,0.0,0.0,285.76,5.46,0.149918
2019-10-14 23:45:00+00:00,0.0,0.0,0.0,0.0,285.61,5.31,0.137682
2019-10-15 00:00:00+00:00,0.0,0.0,0.0,0.0,285.53,5.19,0.135894
2019-10-15 00:15:00+00:00,0.0,0.0,0.0,0.0,285.45,5.08,0.134107
2019-10-15 00:30:00+00:00,0.0,0.0,0.0,0.0,285.37,4.98,0.13232000000000002
2019-10-15 00:45:00+00:00,0.0,0.0,0.0,0.0,285.32,4.92,0.1376
2019-10-15 01:00:00+00:00,0.0,0.0,0.0,0.0,285.3,4.89,0.149948
2019-10-15 01:15:00+00:00,0.0,0.0,0.0,0.0,285.28,4.86,0.162295
2019-10-15 01:30:00+00:00,0.0,0.0,0.0,0.0,285.27,4.84,0.174643
2019-10-15 01:45:00+00:00,0.0,0.0,0.0,0.0,285.26,4.82,0.182886
2019-10-15 02:00:00+00:00,0.0,0.0,0.0,0.0,285.27,4.82,0.187025
2019-10-15 02:15:00+00:00,0.0,0.0,0.0,0.0,285.27,4.8100000000000005,0.191165
2019-10-15 02:30:00+00:00,0.0,0.0,0.0,0.0,285.28,4.8100000000000005,0.19530399999999998
2019-10-15 02:45:00+00:00,0.0,0.0,0.0,0.0,285.28,4.8100000000000005,0.200069
2019-10-15 03:00:00+00:00,0.0,0.0,0.0,0.0,285.27,4.82,0.205458
2019-10-15 03:15:00+00:00,0.0,0.0,0.0,0.0,285.26,4.82,0.21084699999999998
2019-10-15 03:30:00+00:00,0.0,0.0,0.0,0.0,285.25,4.83,0.21623599999999998
2019-10-15 03:45:00+00:00,0.0,0.0,0.0,0.0,285.24,4.84,0.21620599999999998
2019-10-15 04:00:00+00:00,0.0,0.0,0.0,0.0,285.23,4.86,0.210756
2019-10-15 04:15:00+00:00,0.0,0.0,0.0,0.0,285.21,4.89,0.205307
2019-10-15 04:30:00+00:00,0.0,0.0,0.0,0.0,285.2,4.91,0.19985799999999998
2019-10-15 04:45:00+00:00,0.0,0.0,0.0,0.0,285.19,4.92,0.18942099999999998
2019-10-15 05:00:00+00:00,0.0,0.0,0.0,0.0,285.19,4.92,0.17399699999999999
2019-10-15 05:15:00+00:00,0.0,0.0,0.0,0.0,285.19,4.92,0.158574
2019-10-15 05:30:00+00:00,0.0,0.0,0.0,0.0,285.19,4.92,0.14315
2019-10-15 05:45:00+00:00,0.0,0.0,0.0,0.0,285.18,4.94,0.13253099999999998
2019-10-15 06:00:00+00:00,0.0,0.0,0.0,0.0,285.17,4.96,0.126717
2019-10-15 06:15:00+00:00,0.0,0.0,0.0,0.0,285.17,4.98,0.120902
2019-10-15 06:30:00+00:00,2.7376,2.7168,2.8616,5.8492,285.16,5.01,0.115088
2019-10-15 06:45:00+00:00,12.088,11.9924,13.0208,28.1676,285.18,5.06,0.10790000000000001
2019-10-15 07:00:00+00:00,24.9832,24.6676,27.776,60.2124,285.23,5.13,0.099339
2019-10-15 07:15:00+00:00,43.4376,41.4364,47.9136,98.5556,285.28,5.21,0.090778
2019-10-15 07:30:00+00:00,66.4532,60.3624,73.096,140.5576,285.33,5.29,0.082216
2019-10-15 07:45:00+00:00,94.7076,79.88,103.8464,184.33,285.47,5.36,0.076054
2019-10-15 08:00:00+00:00,165.8696,86.0224,190.518,228.5728,285.7,5.43,0.072291
2019-10-15 08:15:00+00:00,228.6836,82.394,255.3672,272.386,285.93,5.49,0.06852799999999999
2019-10-15 08:30:00+00:00,268.9016,95.8496,286.326,315.1252,286.15,5.5600000000000005,0.064765
2019-10-15 08:45:00+00:00,323.2564,98.2972,331.6268,356.304,286.44,5.68,0.060038999999999995
2019-10-15 09:00:00+00:00,375.5992,101.5336,373.0416,395.5356,286.79,5.84,0.05435
2019-10-15 09:15:00+00:00,386.592,129.9988,374.9348,432.0688,287.14,6.02,0.048660999999999996
2019-10-15 09:30:00+00:00,378.2384,163.2428,361.784,465.6788,287.49,6.2,0.042971999999999996
2019-10-15 09:45:00+00:00,495.648,126.8184,457.0776,496.4864,287.87,6.35,0.039131
2019-10-15 10:00:00+00:00,567.0252,112.43,510.2616,524.3044,288.29,6.46,0.037138
2019-10-15 10:15:00+00:00,606.8732,115.388,535.7016,548.972,288.71,6.57,0.035144
2019-10-15 10:30:00+00:00,638.546,121.0804,553.982,570.3528,289.13,6.69,0.033151
2019-10-15 10:45:00+00:00,668.1304,125.4408,570.1552,588.3336,289.49,6.75,0.031631
2019-10-15 11:00:00+00:00,629.3864,165.1352,535.228,602.8216,289.79,6.75,0.030584
2019-10-15 11:15:00+00:00,576.6932,203.1412,492.6368,613.746,290.1,6.75,0.029536999999999997
2019-10-15 11:30:00+00:00,539.892,223.7836,463.422,621.054,290.4,6.76,0.028491
2019-10-15 11:45:00+00:00,358.9444,243.2304,332.7632,624.7144,290.62,6.72,0.027011999999999998
2019-10-15 12:00:00+00:00,353.0308,246.1696,327.4892,624.7116,290.77,6.65,0.025101
2019-10-15 12:15:00+00:00,354.2216,245.6064,326.4892,620.6832,290.92,6.58,0.023191
2019-10-15 12:30:00+00:00,325.968,237.4256,303.2596,612.7152,291.07,6.51,0.02128
2019-10-15 12:45:00+00:00,220.3032,186.9988,214.678,601.1596,291.16,6.43,0.020756
2019-10-15 13:00:00+00:00,136.686,123.9812,136.2548,586.0792,291.2,6.36,0.021619
2019-10-15 13:15:00+00:00,236.3672,188.0444,223.5984,567.5572,291.23,6.29,0.022480999999999998
2019-10-15 13:30:00+00:00,414.598,224.1572,344.6552,545.6956,291.27,6.22,0.023343
2019-10-15 13:45:00+00:00,514.15,203.994,393.508,520.6188,291.28,6.14,0.022588999999999998
2019-10-15 14:00:00+00:00,554.4108,181.7512,404.4644,492.4724,291.27,6.06,0.020217
2019-10-15 14:15:00+00:00,347.1824,191.1876,282.2336,461.4244,291.26,5.99,0.017845
2019-10-15 14:30:00+00:00,184.7312,149.342,172.7692,427.678,291.25,5.91,0.015472999999999999
2019-10-15 14:45:00+00:00,150.0988,126.3896,142.566,391.4928,291.17,5.79,0.013222999999999999
2019-10-15 15:00:00+00:00,102.3552,89.926,99.1036,353.0748,291.02,5.63,0.011096
2019-10-15 15:15:00+00:00,70.6916,62.8988,68.786,312.6656,290.87,5.47,0.008969
2019-10-15 15:30:00+00:00,114.676,89.8728,102.9316,270.6276,290.72,5.32,0.006842
2019-10-15 15:45:00+00:00,210.5272,112.4704,151.0772,227.4316,290.49,5.05,0.005392999999999999
2019-10-15 16:00:00+00:00,134.764,86.578,104.8536,183.6376,290.17,4.69,0.0046229999999999995
2019-10-15 16:15:00+00:00,81.5816,60.9608,68.7004,140.022,289.85,4.33,0.003854
2019-10-15 16:30:00+00:00,52.3232,41.1336,45.032,97.7344,289.53,3.98,0.003084
2019-10-15 16:45:00+00:00,30.4248,24.4592,26.2532,58.5756,289.15,3.62,0.002486
2019-10-15 17:00:00+00:00,14.8084,11.14,11.9452,25.482,288.7,3.26,0.00206
2019-10-15 17:15:00+00:00,1.9384000000000001,1.754,1.8559999999999999,3.802,288.26,2.91,0.0016339999999999998
2019-10-15 17:30:00+00:00,0.0,0.0,0.0,0.0,287.81,2.5700000000000003,0.001209
2019-10-15 17:45:00+00:00,0.0,0.0,0.0,0.0,287.46,2.37,0.000901
2019-10-15 18:00:00+00:00,0.0,0.0,0.0,0.0,287.18,2.31,0.000713
2019-10-15 18:15:00+00:00,0.0,0.0,0.0,0.0,286.91,2.25,0.0005239999999999999
2019-10-15 18:30:00+00:00,0.0,0.0,0.0,0.0,286.64,2.19,0.000335
2019-10-15 18:45:00+00:00,0.0,0.0,0.0,0.0,286.39,2.16,0.00022
2019-10-15 19:00:00+00:00,0.0,0.0,0.0,0.0,286.16,2.14,0.000178
2019-10-15 19:15:00+00:00,0.0,0.0,0.0,0.0,285.93,2.13,0.000135
2019-10-15 19:30:00+00:00,0.0,0.0,0.0,0.0,285.69,2.11,9.300000000000001e-05
2019-10-15 19:45:00+00:00,0.0,0.0,0.0,0.0,285.48,2.11,6.6e-05
2019-10-15 20:00:00+00:00,0.0,0.0,0.0,0.0,285.29,2.11,5.3e-05
2019-10-15 20:15:00+00:00,0.0,0.0,0.0,0.0,285.1,2.12,4e-05
2019-10-15 20:30:00+00:00,0.0,0.0,0.0,0.0,284.91,2.13,2.8e-05
2019-10-15 20:45:00+00:00,0.0,0.0,0.0,0.0,284.74,2.14,1.9e-05
2019-10-15 21:00:00+00:00,0.0,0.0,0.0,0.0,284.6,2.16,1.5000000000000002e-05
2019-10-15 21:15:00+00:00,0.0,0.0,0.0,0.0,284.46,2.19,1.1000000000000001e-05
2019-10-15 21:30:00+00:00,0.0,0.0,0.0,0.0,284.32,2.23,7e-06
2019-10-15 21:45:00+00:00,0.0,0.0,0.0,0.0,284.21,2.27,4e-06
2019-10-15 22:00:00+00:00,0.0,0.0,0.0,0.0,284.15,2.31,3e-06
2019-10-15 22:15:00+00:00,0.0,0.0,0.0,0.0,284.09,2.36,2e-06
2019-10-15 22:30:00+00:00,0.0,0.0,0.0,0.0,284.02,2.42,1e-06
2019-10-15 22:45:00+00:00,0.0,0.0,0.0,0.0,283.97,2.47,1e-06
2019-10-15 23:00:00+00:00,0.0,0.0,0.0,0.0,283.92,2.51,0.0
2019-10-15 23:15:00+00:00,0.0,0.0,0.0,0.0,283.87,2.55,0.0
2019-10-15 23:30:00+00:00,0.0,0.0,0.0,0.0,283.82,2.6,0.0
2019-10-15 23:45:00+00:00,0.0,0.0,0.0,0.0,283.77,2.64,0.0
2019-10-16 00:00:00+00:00,0.0,0.0,0.0,0.0,283.7,2.67,0.0
2019-10-16 00:15:00+00:00,0.0,0.0,0.0,0.0,283.64,2.71,0.0
2019-10-16 00:30:00+00:00,0.0,0.0,0.0,0.0,283.57,2.74,0.0
2019-10-16 00:45:00+00:00,0.0,0.0,0.0,0.0,283.51,2.77,0.0
2019-10-16 01:00:00+00:00,0.0,0.0,0.0,0.0,283.44,2.8,0.0
2019-10-16 01:15:00+00:00,0.0,0.0,0.0,0.0,283.38,2.83,0.0
2019-10-16 01:30:00+00:00,0.0,0.0,0.0,0.0,283.31,2.86,0.0
2019-10-16 01:45:00+00:00,0.0,0.0,0.0,0.0,283.25,2.89,0.0
2019-10-16 02:00:00+00:00,0.0,0.0,0.0,0.0,283.19,2.91,0.0
2019-10-16 02:15:00+00:00,0.0,0.0,0.0,0.0,283.14,2.93,0.0
2019-10-16 02:30:00+00:00,0.0,0.0,0.0,0.0,283.08,2.95,0.0
2019-10-16 02:45:00+00:00,0.0,0.0,0.0,0.0,283.03,2.9699999999999998,1e-06
2019-10-16 03:00:00+00:00,0.0,0.0,0.0,0.0,282.99,2.99,1e-06
2019-10-16 03:15:00+00:00,0.0,0.0,0.0,0.0,282.95,3.01,2e-06
2019-10-16 03:30:00+00:00,0.0,0.0,0.0,0.0,282.91,3.03,3e-06
2019-10-16 03:45:00+00:00,0.0,0.0,0.0,0.0,282.9,3.07,1e-05
2019-10-16 04:00:00+00:00,0.0,0.0,0.0,0.0,282.93,3.13,2.5e-05
2019-10-16 04:15:00+00:00,0.0,0.0,0.0,0.0,282.95,3.19,3.9e-05
2019-10-16 04:30:00+00:00,0.0,0.0,0.0,0.0,282.98,3.25,5.4000000000000005e-05
2019-10-16 04:45:00+00:00,0.0,0.0,0.0,0.0,283.03,3.32,6.900000000000001e-05
2019-10-16 05:00:00+00:00,0.0,0.0,0.0,0.0,283.1,3.38,8.6e-05
2019-10-16 05:15:00+00:00,0.0,0.0,0.0,0.0,283.16,3.44,0.000102
2019-10-16 05:30:00+00:00,0.0,0.0,0.0,0.0,283.23,3.51,0.000118
2019-10-16 05:45:00+00:00,0.0,0.0,0.0,0.0,283.26,3.55,0.000129
2019-10-16 06:00:00+00:00,0.0,0.0,0.0,0.0,283.27,3.58,0.000134
2019-10-16 06:15:00+00:00,0.0,0.0,0.0,0.0,283.28,3.6,0.000139
2019-10-16 06:30:00+00:00,3.5804,3.5528,3.7424,5.0392,283.29,3.62,0.000144
2019-10-16 06:45:00+00:00,18.5872,18.4396,20.0692,29.5968,283.49,3.71,0.00013099999999999999
2019-10-16 07:00:00+00:00,37.3848,36.5476,47.728,64.9352,283.9,3.87,9.900000000000001e-05
2019-10-16 07:15:00+00:00,60.0604,49.436,83.6928,105.3628,284.31,4.03,6.7e-05
2019-10-16 07:30:00+00:00,92.3216,58.6864,124.1584,148.076,284.72,4.18,3.5000000000000004e-05
2019-10-16 07:45:00+00:00,133.2116,65.8464,168.0272,191.5344,285.19,4.25,1.7000000000000003e-05
2019-10-16 08:00:00+00:00,178.2764,73.4836,210.2604,234.8008,285.73,4.24,1.2e-05
2019-10-16 08:15:00+00:00,229.2708,77.9924,256.0056,277.234,286.26,4.22,8e-06
2019-10-16 08:30:00+00:00,287.5848,77.526,306.7972,318.3508,286.8,4.21,4e-06
2019-10-16 08:45:00+00:00,338.8968,82.8832,347.14,357.7604,287.48,4.19,2e-06
2019-10-16 09:00:00+00:00,385.1052,91.1204,381.2204,395.1364,288.32,4.19,3e-06
2019-10-16 09:15:00+00:00,436.4856,94.2212,419.4932,429.4808,289.16,4.23,4e-06
2019-10-16 09:30:00+00:00,481.5444,100.11,451.1444,460.6276,290.0,4.31,4e-06
2019-10-16 09:45:00+00:00,524.9756,105.168,480.7204,489.0004,290.77,4.32,2.1000000000000002e-05
2019-10-16 10:00:00+00:00,565.8592,109.7576,507.556,514.4288,291.46,4.26,5.3e-05
2019-10-16 10:15:00+00:00,593.6452,120.3584,523.1788,536.7636,292.15,4.28,8.5e-05
2019-10-16 10:30:00+00:00,625.0124,126.0992,541.4,555.8776,292.85,4.37,0.000117
2019-10-16 10:45:00+00:00,650.1128,133.0092,554.336,571.6716,293.41,4.41,0.00015000000000000001
2019-10-16 11:00:00+00:00,673.7436,138.0756,565.7372,584.0592,293.84,4.36,0.000186
2019-10-16 11:15:00+00:00,680.8368,149.7208,564.6312,592.9568,294.27,4.34,0.000222
2019-10-16 11:30:00+00:00,705.9952,148.4872,576.1232,598.3156,294.7,4.33,0.000258
2019-10-16 11:45:00+00:00,701.55,160.3712,566.4064,600.1056,295.03,4.31,0.000266
2019-10-16 12:00:00+00:00,696.2956,169.4112,556.0456,598.3184,295.27,4.28,0.000248
2019-10-16 12:15:00+00:00,683.052,178.9424,540.3796,593.6224,295.52,4.25,0.00023
2019-10-16 12:30:00+00:00,645.752,194.9864,509.6428,585.9572,295.76,4.23,0.000212
2019-10-16 12:45:00+00:00,588.2096,212.6776,467.3108,574.78,295.88,4.21,0.00039799999999999997
2019-10-16 13:00:00+00:00,449.5024,234.4808,377.214,560.1524,295.89,4.18,0.000788
2019-10-16 13:15:00+00:00,333.2712,222.9132,297.0764,542.1548,295.89,4.16,0.001178
2019-10-16 13:30:00+00:00,123.9748,111.3184,122.7572,520.8888,295.89,4.14,0.001568
2019-10-16 13:45:00+00:00,137.6348,122.9004,135.6668,496.4776,295.74,4.07,0.001798
2019-10-16 14:00:00+00:00,143.4652,127.2096,140.7204,469.0664,295.43,3.96,0.0018700000000000001
2019-10-16 14:15:00+00:00,157.1744,135.8112,151.9856,438.8252,295.13,3.86,0.001942
2019-10-16 14:30:00+00:00,120.1604,106.4072,117.33,405.95,294.82,3.75,0.0020139999999999997
2019-10-16 14:45:00+00:00,126.6932,109.8416,122.0352,370.668,294.52,3.6,0.0019119999999999999
2019-10-16 15:00:00+00:00,167.7112,129.1656,151.2152,333.2424,294.24,3.42,0.001637
2019-10-16 15:15:00+00:00,283.4852,142.3212,207.33,294.0176,293.96,3.24,0.001362
2019-10-16 15:30:00+00:00,356.8212,123.2156,223.6572,253.346,293.69,3.07,0.0010869999999999999
2019-10-16 15:45:00+00:00,313.7232,110.5872,189.5604,211.642,293.38,2.85,0.001163
2019-10-16 16:00:00+00:00,238.9972,97.956,145.2172,169.5116,293.05,2.6,0.0015919999999999999
2019-10-16 16:15:00+00:00,165.8548,80.2764,103.9264,127.802,292.71,2.34,0.00202
2019-10-16 16:30:00+00:00,100.062,58.4316,67.536,87.7612,292.38,2.09,0.002448
2019-10-16 16:45:00+00:00,47.3276,34.1328,36.6372,51.2744,291.95,1.9100000000000001,0.0036469999999999996
2019-10-16 17:00:00+00:00,18.272,13.6984,14.5692,21.2144,291.41,1.81,0.005614
2019-10-16 17:15:00+00:00,1.8396,1.8256000000000001,1.9228,2.5388,290.87,1.72,0.007581999999999999
2019-10-16 17:30:00+00:00,0.0,0.0,0.0,0.0,290.34,1.62,0.009550000000000001
2019-10-16 17:45:00+00:00,0.0,0.0,0.0,0.0,290.02,1.54,0.009833999999999999
2019-10-16 18:00:00+00:00,0.0,0.0,0.0,0.0,289.92,1.5,0.008433
2019-10-16 18:15:00+00:00,0.0,0.0,0.0,0.0,289.82,1.5,0.007032999999999999
2019-10-16 18:30:00+00:00,0.0,0.0,0.0,0.0,289.72,1.54,0.005632
2019-10-16 18:45:00+00:00,0.0,0.0,0.0,0.0,289.56,1.6,0.0043619999999999996
2019-10-16 19:00:00+00:00,0.0,0.0,0.0,0.0,289.34,1.69,0.003222
