,Vdc,Idc,Pac,Pdc
2019-08-03 02:45:00+02:00,,,,
2019-08-03 03:00:00+02:00,,,,
2019-08-03 03:15:00+02:00,,,,
2019-08-03 03:30:00+02:00,,,,
2019-08-03 03:45:00+02:00,,,,
2019-08-03 04:00:00+02:00,,,,
2019-08-03 04:15:00+02:00,,,,
2019-08-03 04:30:00+02:00,,,,
2019-08-03 04:45:00+02:00,,,,
2019-08-03 05:00:00+02:00,,,,
2019-08-03 05:15:00+02:00,,,,
2019-08-03 05:30:00+02:00,,,,
2019-08-03 05:45:00+02:00,,,,
2019-08-03 06:00:00+02:00,,,,
2019-08-03 06:15:00+02:00,,,,
2019-08-03 06:30:00+02:00,,,,
2019-08-03 06:45:00+02:00,463.0,0.0,0.0,0.0
2019-08-03 07:00:00+02:00,555.9422793301034,0.03969260763997243,2.593331107806411,22.066798763921746
2019-08-03 07:15:00+02:00,592.9067009748767,0.2580103322705297,11.636676197385876,152.97605492395155
2019-08-03 07:30:00+02:00,493.9026636307102,1.6364070827780366,356.3780095500793,808.2258169682324
2019-08-03 07:45:00+02:00,559.8422930304354,2.4328780310027276,860.1781615922545,1362.0280155399375
2019-08-03 08:00:00+02:00,575.7743361292951,3.152054074029187,1314.2322047508314,1814.871841917795
2019-08-03 08:15:00+02:00,584.6855352604119,3.9769360043022823,1823.9372062158354,2325.256956371884
2019-08-03 08:30:00+02:00,616.2630809892976,4.2578863382051395,2107.556551568707,2623.9781532845377
2019-08-03 08:45:00+02:00,597.039169651705,4.866200937332525,2392.5447865459605,2905.3125669833594
2019-08-03 09:00:00+02:00,604.7324847763281,5.654138010042896,2895.402479367021,3419.2409280815236
2019-08-03 09:15:00+02:00,597.3063705838911,6.05891668226132,3078.9660620424443,3619.0295331517
2019-08-03 09:30:00+02:00,590.5380766020654,7.169311193419876,3681.0367768038636,4233.751242723832
2019-08-03 09:45:00+02:00,590.7215081284481,7.936519423245362,4144.293546408452,4688.272722990221
2019-08-03 10:00:00+02:00,587.465982124079,8.742747713909436,4584.841953811232,5136.066872214853
2019-08-03 10:15:00+02:00,581.2926116189105,9.319421811678698,4873.030197443542,5417.311043688949
2019-08-03 10:30:00+02:00,572.6251719609935,10.34353898158809,5359.804771118151,5922.970788017119
2019-08-03 10:45:00+02:00,567.2693636272157,11.221472634546593,5798.648354558112,6365.597640359462
2019-08-03 11:00:00+02:00,562.1654386536594,12.085528711682494,6231.28389315587,6794.066549564384
2019-08-03 11:15:00+02:00,558.5461395782437,12.934581097281926,6664.683089032604,7224.560338948543
2019-08-03 11:30:00+02:00,557.3863914688801,13.746318686875235,7120.174710426742,7662.010968858622
2019-08-03 11:45:00+02:00,538.0,72.4000015259,38180.0,38951.200820934195
2019-08-03 12:00:00+02:00,530.0,77.0699996948,40013.0,40847.099838244
2019-08-03 12:15:00+02:00,526.0,80.4199981689,41465.0,42300.9190368414
2019-08-03 12:30:00+02:00,522.0,84.25,43129.0,43978.5
2019-08-03 12:45:00+02:00,518.0,88.5500030518,44999.0,45868.901580832404
2019-08-03 13:00:00+02:00,514.0,91.6699981689,46215.0,47118.3790588146
2019-08-03 13:15:00+02:00,509.0,94.1200027466,47073.0,47907.0813980194
2019-08-03 13:30:00+02:00,507.0,96.4499969482,48012.0,48900.1484527374
2019-08-03 13:45:00+02:00,504.0,98.75,48795.0,49770.0
2019-08-03 14:00:00+02:00,502.0,100.4800033569,49481.0,50440.9616851638
2019-08-03 14:15:00+02:00,503.0,101.7099990845,50201.0,51160.1295395035
2019-08-03 14:30:00+02:00,499.0,102.5400009155,50237.0,51167.4604568345
2019-08-03 14:45:00+02:00,498.0,102.4300003052,50060.0,51010.140151989595
2019-08-03 15:00:00+02:00,495.0,102.9800033569,50071.0,50975.101661665496
2019-08-03 15:15:00+02:00,496.0,102.0599975586,49746.0,50621.7587890656
2019-08-03 15:30:00+02:00,495.0,101.4000015259,49289.0,50193.0007553205
2019-08-03 15:45:00+02:00,497.0,100.6399993896,49162.0,50018.079696631205
2019-08-03 16:00:00+02:00,499.0,98.9700012207,48549.0,49386.0306091293
2019-08-03 16:15:00+02:00,501.0,96.9800033569,47641.0,48586.9816818069
2019-08-03 16:30:00+02:00,504.0,94.9800033569,46960.0,47869.9216918776
2019-08-03 16:45:00+02:00,504.0,92.1500015259,45595.0,46443.6007690536
2019-08-03 17:00:00+02:00,505.0,88.8300018311,44063.0,44859.1509247055
2019-08-03 17:15:00+02:00,510.0,84.9300003052,42488.0,43314.300155651996
2019-08-03 17:30:00+02:00,533.0,70.1200027466,35296.0,37373.9614639378
2019-08-03 17:45:00+02:00,521.0,76.5199966431,39015.0,39866.9182510551
2019-08-03 18:00:00+02:00,525.0,71.9300003052,36938.0,37763.250160229996
2019-08-03 18:15:00+02:00,528.0,66.5500030518,34376.0,35138.401611350404
2019-08-03 18:30:00+02:00,534.0,61.1699981689,31880.0,32664.7790221926
2019-08-03 18:45:00+02:00,540.0,55.4900016785,29250.0,29964.600906390002
2019-08-03 19:00:00+02:00,545.0,50.0099983215,26527.0,27255.4490852175
2019-08-03 19:15:00+02:00,550.0,44.0499992371,23538.0,24227.499580405
2019-08-03 19:30:00+02:00,556.0,38.1100006104,20530.0,21189.1603393824
2019-08-03 19:45:00+02:00,561.0,32.5699996948,17597.0,18271.769828782803
2019-08-03 20:00:00+02:00,563.0,25.4400005341,13696.0,14322.7203006983
2019-08-03 20:15:00+02:00,567.0,20.5499992371,11040.0,11651.8495674357
2019-08-03 20:30:00+02:00,565.0,14.6800003052,7696.0,8294.200172438
2019-08-03 20:45:00+02:00,561.0,9.1899995804,4592.0,5155.5897646044
2019-08-03 21:00:00+02:00,551.0,5.5,2484.0,3030.5
2019-08-03 21:15:00+02:00,543.0,3.1900000572,1168.0,1732.1700310596
2019-08-03 21:30:00+02:00,505.0,1.5700000525000002,301.0,792.8500265125001
2019-08-03 21:45:00+02:00,512.0,0.1000000015,-113.0,51.200000768
2019-08-03 22:00:00+02:00,,,,
2019-08-03 22:15:00+02:00,,,,
2019-08-03 22:30:00+02:00,,,,
2019-08-03 22:45:00+02:00,,,,
2019-08-03 23:00:00+02:00,,,,
